config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c115	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.5	70000
c116	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.6000000000000001	70000
c117	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.7000000000000001	70000
c118	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.8	70000
c119	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.9	70000
c120	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.0	70000
c121	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.1	70000
c122	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.2	70000
c123	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.30000000000000004	70000
c124	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.4	70000
c125	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.5	70000
c126	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.6000000000000001	70000
c127	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.7000000000000001	70000
c128	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.8	70000
c129	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52	-0.9720000000000001	0.9720000000000001	4	-1.3466666666666667	1.3466666666666667	5	0.9	70000
c130	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.0	70000
c131	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.1	70000
c132	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.2	70000
c133	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.30000000000000004	70000
c134	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.4	70000
c135	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.5	70000
c136	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.6000000000000001	70000
c137	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.7000000000000001	70000
c138	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.8	70000
c139	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56	-0.9960000000000001	0.9960000000000001	4	-1.3733333333333335	1.3733333333333335	5	0.9	70000
